Address;CategoryID;Category;City;Customer Company;Shippers Company;Customer;Country;EmployeeID;Fax;OrderDate;OrderID;Phone;PostalCode;ProductID;Product;ShipperID;StateProvince;SupplierID;Discount;Freight;Quantity;QuantityPerUnit;UnitCost;UnitPrice;UnitPrice (Products);UnitsInStock;UnitsOnOrder;Sales;Profit;City and Counry
8 Johnstown Road;2;Овощи;Корк;Волынка;ТрансАвтоГруз;Robert Bolero;Ирландия;3;########;17.05.2006;10712;2 967 542;125 80;53;Патиссон;2;;24;0.05;23.сен;3;6;52.38;58.9;60.8;0;0;#ЗНАЧ!;#ЗНАЧ!;Корк, Ирландия
Obere Str. 57;2;Овощи;Берлин;Копейка;ТрансАвтоГруз;Albert von Einstein;Германия;8;030-0076545;17.05.2006;10711;030-0074321;12209;53;Патиссон;2;;24;0;48.73;120;6;52.38;62.9;60.8;0;0;#ЗНАЧ!;#ЗНАЧ!;Берлин, Германия
Obere Str. 57;3;Кондитерские изделия;Берлин;Копейка;ТрансАвтоГруз;Albert von Einstein;Германия;8;030-0076545;17.05.2006;10711;030-0074321;12209;19;Печенье сахарное;2;;8;0;48.73;12;1;07.апр;авг.77;09.фев;25;0;340056;-200220;Берлин, Германия
8 Johnstown Road;5;Мясо/Птица;Корк;Волынка;ТрансАвтоГруз;Robert Bolero;Ирландия;3;########;17.05.2006;10712;2 967 542;125 80;56;Свинина;2;;26;0;23.сен;30;15;34.17;35.62;38;21;10;#ЗНАЧ!;#ЗНАЧ!;Корк, Ирландия
Obere Str. 57;8;Приправы;Берлин;Копейка;ТрансАвтоГруз;Albert von Einstein;Германия;8;030-0076545;17.05.2006;10711;030-0074321;12209;41;Зира;2;;19;0;48.73;42;1;июл.28;сен.38;сен.65;85;0;593208;-1378062;Берлин, Германия
2732 Baker Blvd.;1;Фрукты;Юджин;Магазинчик на Углу;АвтоЛогистика;Ross The Boss;США;1;;18.05.2006;10714;(503) 555-7555;97403;2;Апельсин;3;OR;1;0.25;45.54;30;10;16.17;17.42;19;17;40;#ЗНАЧ!;#ЗНАЧ!;Юджин, США
2732 Baker Blvd.;5;Мясо/Птица;Юджин;Магазинчик на Углу;АвтоЛогистика;Ross The Boss;США;1;;18.05.2006;10714;(503) 555-7555;97403;56;Свинина;3;OR;26;0.25;45.54;18;15;34.17;34.48;38;21;10;#ЗНАЧ!;#ЗНАЧ!;Юджин, США
2732 Baker Blvd.;6;Морепродукты;Юджин;Магазинчик на Углу;АвтоЛогистика;Ross The Boss;США;1;;18.05.2006;10714;(503) 555-7555;97403;17;Кальмары;3;OR;7;0.25;45.54;27;36;19.35;24.19;25;0;0;#ЗНАЧ!;#ЗНАЧ!;Юджин, США
2732 Baker Blvd.;6;Морепродукты;Юджин;Магазинчик на Углу;АвтоЛогистика;Ross The Boss;США;1;;18.05.2006;10714;(503) 555-7555;97403;47;Мидии мини;3;OR;22;0.25;45.54;50;14;22.дек;27.95;25.май;36;0;#ЗНАЧ!;#ЗНАЧ!;Юджин, США
2732 Baker Blvd.;8;Приправы;Юджин;Магазинчик на Углу;АвтоЛогистика;Ross The Boss;США;1;;18.05.2006;10714;(503) 555-7555;97403;58;Бадьян;3;OR;27;0.25;45.54;12;20;37.17;43.46;48.25;62;0;#ЗНАЧ!;#ЗНАЧ!;Юджин, США
35 King George;3;Кондитерские изделия;Лондон;Продуктовый магазин;ТрансАвтоГруз;Greg Thatcher;Англия;9;(171) 555-3373;18.05.2006;10713;(171) 555-0297;WX1 6LT;26;Пирожное Восточное;2;;11;0;74.75;30;1;26.13;31.39;31.23;15;0;#ЗНАЧ!;#ЗНАЧ!;Лондон, Англия
35 King George;6;Морепродукты;Лондон;Продуктовый магазин;ТрансАвтоГруз;Greg Thatcher;Англия;9;(171) 555-3373;18.05.2006;10713;(171) 555-0297;WX1 6LT;45;Крабовые палочки;2;;21;0;74.75;110;100;авг.44;окт.27;09.май;5;70;5132710;3341360;Лондон, Англия
35 King George;8;Приправы;Лондон;Продуктовый магазин;ТрансАвтоГруз;Greg Thatcher;Англия;9;(171) 555-3373;18.05.2006;10713;(171) 555-0297;WX1 6LT;10;Кориандр;2;;4;0;74.75;18;20;06.фев;июн.46;7;31;0;305172;-504162;Лондон, Англия
35 King George;8;Приправы;Лондон;Продуктовый магазин;ТрансАвтоГруз;Greg Thatcher;Англия;9;(171) 555-3373;18.05.2006;10713;(171) 555-0297;WX1 6LT;46;Укроп;2;;21;0;74.75;24;40;09.июл;ноя.41;12;95;0;366744;-716040;Лондон, Англия
12, rue des Bouchers;1;Фрукты;Марсель;АТАК;ТрансСервис;Bernard de Gaule;Франция;5;91.24.45.41;19.05.2006;10715;91.24.45.40;13008;71;Персик;1;;15;0;72.7;30;10;26.49;31.79;30.май;26;0;#ЗНАЧ!;#ЗНАЧ!;Марсель, Франция
Estrada da sa?de n. 58;2;Овощи;Лиссабон;Квартал;ТрансСервис;Leopoldo Samba;Португалия;4;;19.05.2006;10336;(1) 356-5634;1756;4;Огурец;1;;2;0.1;30.45;18;15;19.34;23.23;22;53;0;#ЗНАЧ!;#ЗНАЧ!;Лиссабон, Португалия
12, rue des Bouchers;8;Приправы;Марсель;АТАК;ТрансСервис;Bernard de Gaule;Франция;5;91.24.45.41;19.05.2006;10715;91.24.45.40;13008;10;Кориандр;1;;4;0;72.7;21;20;06.фев;июн.56;7;31;0;432747;-511476;Марсель, Франция
Fauntleroy Circus;4;Молочные продукты;Лондон;Мегамарт;ТрансАвтоГруз;David Foot;Англия;3;;20.05.2006;10578;(171) 555-1212;EC2 5NT;35;Творожный сырок;2;;16;0;61.67;20;14;май.17;июн.47;6;20;0;346380;-510740;Лондон, Англия
Fauntleroy Circus;5;Мясо/Птица;Лондон;Мегамарт;ТрансАвтоГруз;David Foot;Англия;3;;20.05.2006;10578;(171) 555-1212;EC2 5NT;57;Фарш свиной;2;;26;0;61.67;6;20;16.14;19.63;19.май;36;0;#ЗНАЧ!;#ЗНАЧ!;Лондон, Англия
"Suite 5""";3;Кондитерские изделия;Сан Франциско;РОСТ;АвтоЛогистика;Vincent Vega;США;1;;23.05.2006;10719;(415) 555-5938;94117;54;Десерт медовый;3;CA;25;0.25;43.69;40;24;30.27;34.25;35.45;21;0;#ЗНАЧ!;#ЗНАЧ!;Сан Франциско, США
"Suite 5""";8;Приправы;Сан Франциско;РОСТ;АвтоЛогистика;Vincent Vega;США;1;;23.05.2006;10719;(415) 555-5938;94117;18;Карри;3;CA;7;0.25;43.69;12;18;22.сен;27.23;25.май;42;0;#ЗНАЧ!;#ЗНАЧ!;Сан Франциско, США
"Suite 5""";8;Приправы;Сан Франциско;РОСТ;АвтоЛогистика;Vincent Vega;США;1;;23.05.2006;10719;(415) 555-5938;94117;30;Прованские травы;3;CA;13;0.25;43.69;3;1;22.71;26.84;25.89;10;0;#ЗНАЧ!;#ЗНАЧ!;Сан Франциско, США
8 Johnstown Road;1;Фрукты;Корк;Волынка;ТрансАвтоГруз;Robert Bolero;Ирландия;3;########;23.05.2006;10646;2 967 542;125 80;1;Банан;2;;1;0.25;58.82;15;10;15.37;19.45;20;39;0;#ЗНАЧ!;#ЗНАЧ!;Корк, Ирландия
8 Johnstown Road;1;Фрукты;Корк;Волынка;ТрансАвтоГруз;Robert Bolero;Ирландия;3;########;23.05.2006;10646;2 967 542;125 80;71;Персик;2;;15;0.25;58.82;30;10;26.49;30;30.май;26;0;900;#ЗНАЧ!;Корк, Ирландия
8 Johnstown Road;2;Овощи;Корк;Волынка;ТрансАвтоГруз;Robert Bolero;Ирландия;3;########;23.05.2006;10646;2 967 542;125 80;77;Свекла;2;;12;0.25;58.82;35;1;окт.95;13.17;13;32;0;#ЗНАЧ!;#ЗНАЧ!;Корк, Ирландия
8 Johnstown Road;8;Приправы;Корк;Волынка;ТрансАвтоГруз;Robert Bolero;Ирландия;3;########;23.05.2006;10646;2 967 542;125 80;10;Кориандр;2;;4;0.25;58.82;18;20;06.фев;июн.35;7;31;0;232848;-576486;Корк, Ирландия
Finca La Campana, 33;3;Кондитерские изделия;Сеаилья;Карнавал;ТрансСервис;El Cordobes;Испания;4;;24.05.2006;10550;(95) 555 82 82;41101;19;Печенье сахарное;1;;8;0;78.79;10;1;07.апр;сен.52;09.фев;25;0;192380;-257850;Сеаилья, Испания
Finca La Campana, 33;3;Кондитерские изделия;Сеаилья;Карнавал;ТрансСервис;El Cordobes;Испания;4;;24.05.2006;10550;(95) 555 82 82;41101;21;Пирожное Наполеон;1;;8;0.1;78.79;6;1;авг.78;09.май;10;3;40;270330;98112;Сеаилья, Испания
Finca La Campana, 33;3;Кондитерские изделия;Сеаилья;Карнавал;ТрансСервис;El Cordobes;Испания;4;;24.05.2006;10550;(95) 555 82 82;41101;61;Шоколад Снежинка;1;;29;0.1;78.79;10;20;22.24;25.65;26.май;113;0;#ЗНАЧ!;#ЗНАЧ!;Сеаилья, Испания
Finca La Campana, 33;6;Морепродукты;Сеаилья;Карнавал;ТрансСервис;El Cordobes;Испания;4;;24.05.2006;10550;(95) 555 82 82;41101;17;Кальмары;1;;7;0.1;78.79;8;36;19.35;25.64;25;0;0;#ЗНАЧ!;#ЗНАЧ!;Сеаилья, Испания
Taucherstra?e 10;2;Овощи;Кюневальд;Грюнвальд;ТрансАвтоГруз;George Essen;Германия;8;;25.05.2006;10721;0372-035188;1307;44;Батат;2;;20;0.05;62.62;50;7;67.17;75.57;75.45;27;0;#ЗНАЧ!;#ЗНАЧ!;Кюневальд, Германия
43 rue St. Laurent;3;Кондитерские изделия;Монреаль;Давенпорт;АвтоЛогистика;James Belucci;Канада;1;(514) 555-8055;26.05.2006;10724;(514) 555-8054;H1J 1C3;61;Шоколад Снежинка;3;QC;29;0;25.96;5;20;22.24;26.82;26.май;113;0;#ЗНАЧ!;#ЗНАЧ!;Монреаль, Канада
43 rue St. Laurent;8;Приправы;Монреаль;Давенпорт;АвтоЛогистика;James Belucci;Канада;1;(514) 555-8055;26.05.2006;10724;(514) 555-8054;H1J 1C3;10;Кориандр;3;QC;4;0;25.96;16;20;06.фев;июл.69;7;31;0;406160;-313248;Монреаль, Канада
"Suite 3B""";3;Кондитерские изделия;Сиэттл;Нирвана;ТрансАвтоГруз;Alice Chain;США;2;(206) 555-4115;26.05.2006;10723;(206) 555-4112;98128;26;Пирожное Восточное;2;WA;11;0;37.82;15;1;26.13;32.05;31.23;15;0;#ЗНАЧ!;#ЗНАЧ!;Сиэттл, США
Rua Or?s, 92;3;Кондитерские изделия;Сан Паоло;Овощной базар;ТрансАвтоГруз;Romario do Sauza;Бразилия;3;;27.05.2006;10725;(11) 555-9857;05442-030;55;Десерт низкокалорийный;2;;25;0;73.38;6;20;33.18;41.6;39;115;0;#ЗНАЧ!;#ЗНАЧ!;Сан Паоло, Бразилия
Rua Or?s, 92;5;Мясо/Птица;Сан Паоло;Овощной базар;ТрансАвтоГруз;Romario do Sauza;Бразилия;3;;27.05.2006;10725;(11) 555-9857;05442-030;52;Говядина;2;;24;0;73.38;4;14;70.81;72.71;80;38;0;#ЗНАЧ!;#ЗНАЧ!;Сан Паоло, Бразилия
Rua Or?s, 92;8;Приправы;Сан Паоло;Овощной базар;ТрансАвтоГруз;Romario do Sauza;Бразилия;3;;27.05.2006;10725;(11) 555-9857;05442-030;41;Зира;2;;19;0;73.38;12;1;июл.28;окт.28;сен.65;85;0;564324;1104;Сан Паоло, Бразилия
Avda. Azteca 123;3;Кондитерские изделия;Мехико;Дон Педро;АвтоЛогистика;Peloto Gomez;Мексика;1;;30.05.2006;10727;(5) 555-2933;5033;59;Чупа-Чупс;3;;28;0.05;31.78;10;105;июн.69;авг.25;08.май;79;0;458700;205150;Мехико, Мексика
Avda. Azteca 123;5;Мясо/Птица;Мехико;Дон Педро;АвтоЛогистика;Peloto Gomez;Мексика;1;;30.05.2006;10727;(5) 555-2933;5033;56;Свинина;3;;26;0.05;31.78;10;15;34.17;41.47;38;21;10;#ЗНАЧ!;#ЗНАЧ!;Мехико, Мексика
Avda. Azteca 123;6;Морепродукты;Мехико;Дон Педро;АвтоЛогистика;Peloto Gomez;Мексика;1;;30.05.2006;10727;(5) 555-2933;5033;17;Кальмары;3;;7;0.05;31.78;20;36;19.35;27.48;25;0;0;#ЗНАЧ!;#ЗНАЧ!;Мехико, Мексика
35 King George;1;Фрукты;Лондон;Продуктовый магазин;ТрансАвтоГруз;Greg Thatcher;Англия;3;(171) 555-3373;30.05.2006;10726;(171) 555-0297;WX1 6LT;11;Киви;2;;5;0;63.55;5;25;21.янв;29.39;28;22;30;#ЗНАЧ!;#ЗНАЧ!;Лондон, Англия
35 King George;2;Овощи;Лондон;Продуктовый магазин;ТрансАвтоГруз;Greg Thatcher;Англия;3;(171) 555-3373;30.05.2006;10726;(171) 555-0297;WX1 6LT;4;Огурец;2;;2;0;63.55;25;15;19.34;22.62;22;53;0;#ЗНАЧ!;#ЗНАЧ!;Лондон, Англия
Alameda dos Can?rios, 891;3;Кондитерские изделия;Сан Паоло;Все для Кухни;ТрансАвтоГруз;Jorge Alemaio;Бразилия;3;;31.05.2006;10728;(11) 555-1189;05487-020;55;Десерт низкокалорийный;2;;25;0;31.39;12;20;33.18;37.57;39;115;0;#ЗНАЧ!;#ЗНАЧ!;Сан Паоло, Бразилия
Alameda dos Can?rios, 891;3;Кондитерские изделия;Сан Паоло;Все для Кухни;ТрансАвтоГруз;Jorge Alemaio;Бразилия;3;;31.05.2006;10728;(11) 555-1189;05487-020;60;Сладкий снек;2;;28;0;31.39;15;53;апр.44;май.33;5;19;0;182625;-59820;Сан Паоло, Бразилия
Alameda dos Can?rios, 891;8;Приправы;Сан Паоло;Все для Кухни;ТрансАвтоГруз;Jorge Alemaio;Бразилия;3;;31.05.2006;10728;(11) 555-1189;05487-020;30;Прованские травы;2;;13;0;31.39;15;1;22.71;23.75;25.89;10;0;#ЗНАЧ!;#ЗНАЧ!;Сан Паоло, Бразилия
Alameda dos Can?rios, 891;8;Приправы;Сан Паоло;Все для Кухни;ТрансАвтоГруз;Jorge Alemaio;Бразилия;3;;31.05.2006;10728;(11) 555-1189;05487-020;40;Имбирь;2;;19;0;31.39;6;1;16.34;17.82;18.апр;123;0;#ЗНАЧ!;#ЗНАЧ!;Сан Паоло, Бразилия
8 Johnstown Road;5;Мясо/Птица;Корк;Волынка;ТрансАвтоГруз;Robert Bolero;Ирландия;9;########;01.06.2006;10346;2 967 542;125 80;56;Свинина;2;;26;0;23.56;20;15;34.17;40.51;38;21;10;#ЗНАЧ!;#ЗНАЧ!;Корк, Ирландия
8 Johnstown Road;6;Морепродукты;Корк;Волынка;ТрансАвтоГруз;Robert Bolero;Ирландия;9;########;01.06.2006;10346;2 967 542;125 80;17;Кальмары;2;;7;0.1;23.56;36;36;19.35;24.71;25;0;0;#ЗНАЧ!;#ЗНАЧ!;Корк, Ирландия
Obere Str. 57;2;Овощи;Берлин;Копейка;ТрансАвтоГруз;Albert von Einstein;Германия;7;030-0076545;02.06.2006;10732;030-0074321;12209;76;Перец чили;2;;23;0;48;20;2;304.7;412.5;399;57;0;#ЗНАЧ!;#ЗНАЧ!;Берлин, Германия
Av. Brasil, 442;2;Овощи;Кампинас;Карнавал продуктов;ТрансАвтоГруз;Anna Figo;Бразилия;9;;03.06.2006;10734;(11) 555-9482;04876-786;6;Лук;2;;3;0;34.9;30;50;мар.21;04.мар;4;120;0;1349670;21990;Кампинас, Бразилия
Av. Brasil, 442;2;Овощи;Кампинас;Карнавал продуктов;ТрансАвтоГруз;Anna Figo;Бразилия;9;;03.06.2006;10734;(11) 555-9482;04876-786;76;Перец чили;2;;23;0;34.9;20;2;304.7;412.62;399;57;0;#ЗНАЧ!;#ЗНАЧ!;Кампинас, Бразилия
Av. Brasil, 442;8;Приправы;Кампинас;Карнавал продуктов;ТрансАвтоГруз;Anna Figo;Бразилия;9;;03.06.2006;10734;(11) 555-9482;04876-786;30;Прованские травы;2;;13;0;34.9;15;1;22.71;23.42;25.89;10;0;#ЗНАЧ!;#ЗНАЧ!;Кампинас, Бразилия
Obere Str. 57;3;Кондитерские изделия;Берлин;Копейка;ТрансАвтоГруз;Albert von Einstein;Германия;7;030-0076545;04.06.2006;10349;030-0074321;12209;54;Десерт медовый;2;;25;0;79.64;24;24;30.27;34.18;35.45;21;0;#ЗНАЧ!;#ЗНАЧ!;Берлин, Германия
Walserweg 21;2;Овощи;Аахен;Дикси;ТрансАвтоГруз;Lars von Holstein;Германия;7;0241-059428;06.06.2006;10735;0241-039123;52066;77;Свекла;2;;12;0.1;42.52;2;1;окт.95;дек.55;13;32;0;40848;-29098;Аахен, Германия
Walserweg 21;3;Кондитерские изделия;Аахен;Дикси;ТрансАвтоГруз;Lars von Holstein;Германия;7;0241-059428;06.06.2006;10735;0241-039123;52066;61;Шоколад Снежинка;2;;29;0.1;42.52;20;20;22.24;25.93;26.май;113;0;#ЗНАЧ!;#ЗНАЧ!;Аахен, Германия
8 Johnstown Road;1;Фрукты;Корк;Волынка;ТрансАвтоГруз;Robert Bolero;Ирландия;9;########;07.06.2006;10736;2 967 542;125 80;75;Хурма;2;;12;0;63.69;20;1;июн.61;июл.55;июл.75;125;0;405420;-43240;Корк, Ирландия
8 Johnstown Road;2;Овощи;Корк;Волынка;ТрансАвтоГруз;Robert Bolero;Ирландия;9;########;07.06.2006;10736;2 967 542;125 80;65;Чеснок;2;;2;0;63.69;40;40;авг.68;сен.35;10.май;76;0;521120;-480920;Корк, Ирландия
35 King George;8;Приправы;Лондон;Продуктовый магазин;ТрансАвтоГруз;Greg Thatcher;Англия;3;(171) 555-3373;07.06.2006;10737;(171) 555-0297;WX1 6LT;13;Корица;2;;6;0;63.14;4;25;21.ноя;25.56;25;24;0;#ЗНАЧ!;#ЗНАЧ!;Лондон, Англия
35 King George;8;Приправы;Лондон;Продуктовый магазин;ТрансАвтоГруз;Greg Thatcher;Англия;3;(171) 555-3373;07.06.2006;10737;(171) 555-0297;WX1 6LT;41;Зира;2;;19;0;63.14;12;1;июл.28;10.дек;сен.65;85;0;543240;-19980;Лондон, Англия
35 King George;5;Мясо/Птица;Лондон;Продуктовый магазин;ТрансАвтоГруз;Greg Thatcher;Англия;9;(171) 555-3373;08.06.2006;10739;(171) 555-0297;WX1 6LT;52;Говядина;2;;24;0;65.96;18;14;70.81;79.54;80;38;0;#ЗНАЧ!;#ЗНАЧ!;Лондон, Англия
35 King George;8;Приправы;Лондон;Продуктовый магазин;ТрансАвтоГруз;Greg Thatcher;Англия;9;(171) 555-3373;08.06.2006;10739;(171) 555-0297;WX1 6LT;36;Тмин;2;;17;0;65.96;6;20;июн.45;июл.46;8;112;0;101904;2370;Лондон, Англия
